architecture,name,description,category,link,tipo_arquitectura,tipo_arquitectura_no_cloudfront,services,serverless_found,num_serverless,has_serverless,serverless_faas_found,num_serverless_faas,has_serverless_faas,serverless_compute_found,num_serverless_compute,has_serverless_compute,serverless_event_driven_found,num_serverless_event_driven,has_serverless_event_driven,belongs_edge,belongs_hpc,belongs_serverless,belongs_serverless_faas,belongs_serverless_compute,belongs_serverless_event_driven,belongs_none_analytical,belongs_edge_no_cloudfront,year_video
QJZHs1CSxu0,Define Media: How Define Media Places Ads with Low Latency Using Sophisticated Machine Learning,"Training neural network on the cloud.
    The input data is users interaction with their webpage and corresponding ads.",compute_intensive,https://www.youtube.com/watch?v=QJZHs1CSxu0,,,"['SQS', 'Lambda', 'EKS', 'DynamoDB', 'UserConsumerMobile', 'S3']","['DynamoDB', 'Lambda', 'S3', 'SQS']",4,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2023
hf9nMAG9XoU,Taco Bell: Aurora as The Heart of the Menu Middleware and Data Integration Platform for Taco Bell,42 million customers. 100M combinations of pricing information is maintained in DB. Aurora - as it auto scales and also its ability to handle massible number of Lambdas. Cost effective.,control,https://www.youtube.com/watch?v=hf9nMAG9XoU,,,"['Amplify', 'StepFunctions', 'Lambda', 'UserCompanyDataStream', 'ApiGateway', 'ThirdParty', 'Aurora']","['APIGateway', 'Lambda', 'StepFunctions']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2021
mtZvA7ARepM,Temenos: Building Serverless Banking Software at Scale,"no 1 banking software. half a billion banking customers. elastic scalability automatic - they wanted that. pay as u go.
    ease of management. every request routed thru api gateway. RDS used as OLTP database. DynamoDB used as query optimized database, 
    only the things needed end up there. Fargate used for scaling out both external and internal infras, 
    again pay as u go made them take the decision. 50k txns/second. 12.5k txns/second are banking txns.",interactive,https://www.youtube.com/watch?v=mtZvA7ARepM,,,"['RDS', 'Lambda', 'ApiGateway', 'ELB', 'Kinesis', 'DynamoDB', 'Fargate', 'UserConsumerAPI']","['APIGateway', 'DynamoDB', 'Fargate', 'Lambda']",4,True,['Lambda'],1,True,['Fargate'],1,True,[],0,False,False,False,True,True,True,False,False,False,2020
StSuG6-iKW4,ThingCo: Billions of Data Points Per Day with a NextGeneration Serverless Telematics Platform,"Company: collect driving data to provide benefits like cheaper insurance, quick localization upon accident
    IOT Core has rules engines to decide where the data is sent to
    IOT Defender is used to ensure that fleet is protected
    Scale: billions of events per day
    Lex triggers step functions corresponding to the customer's response",interactive,https://www.youtube.com/watch?v=StSuG6-iKW4,Edge,Edge,"['StepFunctions', 'Lex', 'Lambda', 'UserConsumerEdge', 'UserCompanyAgent', 'IoTCore', 'DynamoDB', 'Connect', 'Rekognition']","['DynamoDB', 'Lambda', 'StepFunctions']",3,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,True,2019
66fPHLmvikk,ContentWise: How we Use Amazon SageMaker in Production Italian,"This video talks about the company's experience with using SageMaker.
    They use a custom image that is uploaded to ECR and fetched by SageMaker.
    The company data scientist uses SageMaker Jupyter Notebooks to interact with the data/model.
    The SageMaker is hosted on VPC.",control,https://www.youtube.com/watch?v=66fPHLmvikk,,,"['UserCompanyAnalyst', 'Lambda', 'SageMaker', 'ECR', 'EC2', 'S3']","['Lambda', 'S3']",2,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
AzM_d7ZvzUE,Epsagon: Automatically Tracing and Analyzing Billions of AWS Serverless Events,Monitoring company100s of 1000s of Lambdas are monitored and only the data required to monitor Lambdas is persisted,data_ingestion,https://www.youtube.com/watch?v=AzM_d7ZvzUE,,,"['Athena', 'Glue', 'Lambda', 'Kinesis', 'DynamoDB', 'Aurora', 'Firehose', 'S3']","['DynamoDB', 'Lambda', 'S3']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2020
HwHVFWdczVw,MailUp Group: Marketing Campaign Planning and Management Italian,"MailUp Clients can plan and send marketing campaignes to their clients (instant messaging apps). 
    MailUp clients are shown as UserConsumerWeb in the graph.
    Target clients are shows as UserConsumerMobile in the graph.
    The above is based on vocabulary used in the video -- they are not explicit about it.
    App logic is implemented on an ECS cluster, eg user authentication, managing bots, url shortening, webhook.
    Webhook events are stored in DynamoDB.
    RDS uses MySQL.
    High availability and resilience of the app: data - RDS, cluster - config to ensure atleast one EC2 in each availability zone.
    ElastiCache uses Redis Cache.",interactive,https://www.youtube.com/watch?v=HwHVFWdczVw,Edge,,"['SQS', 'ElastiCache', 'RDS', 'CloudFront', 'ALB', 'DynamoDB', 'ECS', 'UserConsumerWebMobile', 'S3']","['DynamoDB', 'S3', 'SQS']",3,True,[],0,False,[],0,False,[],0,False,True,False,True,False,False,False,False,False,2019
tTQ36qQF_vA,AWS Solutions: MultiRegion Availability with Amazon DynamoDB Amazon S3 and Amazon Cognito LIVE,"The AWS team builds a new service such that Cognito can be replicated cross region
    Low latency (warm-to-hot standby)
    Cloudfront supports using secondary region when the primary is down (seamless automatic failover)",other,https://www.youtube.com/watch?v=tTQ36qQF_vA,Edge,,"['Cognito', 'DynamoDB', 'CloudFront', 'S3']","['DynamoDB', 'S3']",2,True,[],0,False,[],0,False,[],0,False,True,False,True,False,False,False,False,False,2020
ZsabzCVjkIk,Mikamai: Standard Architectures for Modern Web Applications Italian,"Boilplate that follows a series of CloudFormation templates dedicated to creation of an applicative stack suitable for most web apps.
    ECS talks to RDS, ElastiCache, and ElasticSearch.
    CloudFront serves static content from S3.
    CodePipeline for CI/CD. Image is pushed to ECR and then deployed to ECS.",control,https://www.youtube.com/watch?v=ZsabzCVjkIk,Edge,,"['OpenSearch', 'ElastiCache', 'RDS', 'CloudFormation', 'CloudFront', 'ALB', 'CodePipeline', 'ECR', 'ECS', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,True,False,True,False,False,False,False,False,2019
amh7nzl32v4,Melco Resorts & Entertainment: Serverless Architecture Pattern for Melco Club Mobile App,talks about why they wanted to use serverless.mentions why they chose dynamodb. Future: eks. mentions lambda constraints.,interactive,https://www.youtube.com/watch?v=amh7nzl32v4,,,"['Lambda', 'ApiGateway', 'ThirdParty', 'DynamoDB', 'UserConsumerMobile', 'SecretsManager']","['APIGateway', 'DynamoDB', 'Lambda']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
0F7KDLz-kIQ,"Zigbang: A Hybrid API of Serverless and ECS, Infra as a Code via CDK","""Hybrid architecture with duplexing""
    Initially, only Lambda. Due to traffic and cost issues, started operating with ECS/Fargate.
    Uses 2 route53. The internal one is used to route requests to either the fargate cluster or ApiGateway. Internal route53 is used for weight distrubtion.
    Used Lambda to read CloudWatch logs and get load information. (building custom autoscaling mechanisms.)
    ECS insufficient to handle bursty traffic. Used lambda (""in order to prevent traffic loss during autoscaling""). while ECS was scaling out.
    Future: microservice architecture.",interactive,https://www.youtube.com/watch?v=0F7KDLz-kIQ,Edge,,"['CloudWatch', 'OpenSearch', 'DocumentDB', 'ElastiCache', 'Lambda', 'RDS', 'ApiGateway', 'CloudFront', 'Fargate', 'UserConsumerWeb', 'Route53']","['APIGateway', 'Fargate', 'Lambda']",3,True,['Lambda'],1,True,['Fargate'],1,True,[],0,False,True,False,True,True,True,False,False,False,2021
fTxvwVj02P0,Simpego: Swiss InsurTech Running All Core Business Processes on AWS (German),"Swiss Insurer. ML pricing for customers. EKS for scalability, stability, cost saving. Glue because its serverless and processes data incrementally.","data_ingestion,interactive",https://www.youtube.com/watch?v=fTxvwVj02P0,,,"['Athena', 'Glue', 'Firehose', 'ThirdParty', 'EKS', 'UserConsumerWeb', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2022
6sY0AunanlM,"NGINX: Deploy and Scale Applications with Ease Using AWS EKS, ECS and the NGINX Ingress Controller","This talks in-general about the use of ingres controller, how it helps in routing requests to multiple services using Infra as code.It does not talk about its own infra or how it handles.",control,https://www.youtube.com/watch?v=6sY0AunanlM,,,"['EKS', 'UserConsumerWeb', 'ECR', 'ELB']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2021
JcHSFIZMYHc,CleverTap: Building a Fully Version Controlled Infrastructure as Code on AWS,scale: 10B data points. includes a manual verification not shown in video. mentions benefits of automation: documenting infra changes for infra. no one has write access to AWS.  this helps with bringing up isolated environments for compliance reasons.,control,https://www.youtube.com/watch?v=JcHSFIZMYHc,,,"['CodeBuild', 'Lambda', 'CloudFormation', 'ApiGateway', 'ThirdParty', 'CodePipeline', 'S3']","['APIGateway', 'Lambda', 'S3']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
KzJKdUZ3Ba4,PwC: Streamlining Asset Tracking with Amazon Managed Blockchain,"innovative team of pwc. blockchain, ai focus. use amazon managed blockchain. feedback from consumers : very limited transparency in supply chain. maintain privacy and data standards. graph: unusable. only interaction b/w amazon blockchain to sap.",interactive,https://www.youtube.com/watch?v=KzJKdUZ3Ba4,Edge,Edge,"['UserConsumerMobile', 'ThirdParty', 'IoTCore']",[],0,False,[],0,False,[],0,False,[],0,False,True,False,False,False,False,False,False,True,2020
LxeSC3-xMlk,St. Louis University: Using Amazon Lex to Answer Students' Questions Through Alexa and a Mobile App,"12,000 students. 2000 faculty. amazon lex used. chatbot to answer student questions.why not alexa? something that covers more modes, not just questions, but also on website to answer questions. have most of the data in dynamodb. context-based talking.why dynamodb? so that gui interface for people to input data easily. ability to add questions in bulk and then test. elasticsearch helps in that.why elasticsearch? provides real-time scoring. comprehend allows to focus only on key terms. feedback mech.",interactive,https://www.youtube.com/watch?v=LxeSC3-xMlk,Edge,Edge,"['UserConsumerAlexaGoogleHome', 'OpenSearch', 'Lex', 'Comprehend', 'ThirdParty', 'SNS', 'DynamoDB', 'UserConsumerMobile']","['DynamoDB', 'SNS']",2,True,[],0,False,[],0,False,['SNS'],1,True,True,False,True,False,False,True,False,True,2020
U8xlmurP-6o,Simplex: Building a Scalable Serverless Cryptocurrency Platform,"Simplex builds cryptocurrency wallet system for financial institutions.
    Note the system is an N x M mapping (companies x currencies). In the graph we are only showing one company and one cryptocurrency.
    Mainly two flows -- withdrawing and depositing.
    Block data is to be processed (several gigabytes). A new system would take days to catch up and so snapshots are persisted in EBS.
    Main security concern is managing access to the private keys used for transactions. Key is managed offline to avoid hacking attempts.
    For online operation requirements, the keys are managed using CloudHSM. CloudHSM <> EC2 link is a private link.",interactive,https://www.youtube.com/watch?v=U8xlmurP-6o,,,"['Lambda', 'EBS', 'ApiGateway', 'ThirdParty', 'SNS', 'DynamoDB', 'CloudHSM', 'EC2']","['APIGateway', 'DynamoDB', 'Lambda', 'SNS']",4,True,['Lambda'],1,True,[],0,False,['SNS'],1,True,False,False,True,True,False,True,False,False,2019
D77FSUkPJ3o,"Avio Aero, a GE Aviation Business: Serverless Application to Manage Expense Purchase Approvals","Expense management system. The workload exhibits spikes and the older application becomes slow to manage this workload. 20 lambda functions to handle different things. DynamoDB to store metadata from the ticket. S3 to store attachments, that are financial docs, encrypted at rest with KMS Technology. Reliable application with the ability to scale and less issues and save lot of money.",interactive,https://www.youtube.com/watch?v=D77FSUkPJ3o,,,"['Lambda', 'ThirdParty', 'ELB', 'DynamoDB', 'ECS', 'UserConsumerWeb', 'S3']","['DynamoDB', 'Lambda', 'S3']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
FftalZUxyiM,CEPSA: Finding the Best Internal Talent Using Amazon Neptune Spanish,"Cepsa is an energy company. Trying to leverage cloud to find the best talent for internal openings.
    In the video, they don't tell the source of the data, but it is likely just manually entered as employees join the firm.
    A data lake is maintained for employee data.
    The data is loaded to DynamoDB.
    StepFunctions are used to convert loaded data to a graph.
    ApiGateway is used to access both Neptune and DynamoDB to perform graph based analysis to match openings to employees.
    ApiGateway supports a web-app.",data_ingestion,https://www.youtube.com/watch?v=FftalZUxyiM,,,"['StepFunctions', 'Lambda', 'ApiGateway', 'DynamoDB', 'Neptune', 'UserConsumerWeb', 'S3']","['APIGateway', 'DynamoDB', 'Lambda', 'S3', 'StepFunctions']",5,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2021
ameanoaMldM,Bristol-Myers Squibb: Enabling DevOps with AWS Service Catalog,Traditional stack building takes six weeks and the Service Catalog makes it possible in 15 min. Service Catalog - to enable upgrades easily,other,https://www.youtube.com/watch?v=ameanoaMldM,Edge,,"['Lambda', 'S3', 'CloudFormation', 'ApiGateway', 'CloudFront', 'CodePipeline', 'Route53']","['APIGateway', 'Lambda', 'S3']",3,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,False,2019
U1kY6nSS2YQ,Amdocs: DevOps Ecosystem Setup for Telco using Kubernetes-Based Microservices Platform,"solutions for communications, telcos etc. MS360 microservices env. have environment for diff kinds of config.diff kinds for eg. 100 million load for production. modular approach. replication, resilience etc. use kubernetes. standardizing devOps. The video is too high-level.",other,https://www.youtube.com/watch?v=U1kY6nSS2YQ,,,"['CloudWatch', 'RDS', 'CloudFormation', 'UserCompanyDeveloper', 'ThirdParty', 'EKS', 'EC2']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2020
